3,37,13370,33789,350,15171,1,1134,718,96,3,355,17,5090,350,15171,1463,1951,0,0,0,
3,10200,7378,1303,277,10201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,900,8,15889,123,0,3812,9,1,15890,6011,3382,1763,0,0,0,0,0,0,0,0,
1,1776,750,1662,0,905,1400,132,1028,40,0,0,0,0,0,0,0,0,0,0,0,
1,8,913,218,1213,2109,68,314,0,397,1,53,12,1207,1213,75,2109,0,362,0,0,
0,3298,29783,15,2,29784,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1048,11734,13077,892,121,8333,1636,131,1048,84,26,3547,25,13156,4651,3,0,0,0,0,
4,3961,3962,5228,613,3158,74,3166,3963,15,3767,3,0,0,0,0,0,0,0,0,0,
4,1,8,93,342,1037,9,4983,41,1037,9,4984,3,165,98,15,12,0,0,0,0,
0,7881,5279,1735,544,16,691,433,0,5,4019,1,2,198,7881,5279,0,1735,544,0,0,
0,507,3958,887,180,2682,70,0,23215,23216,376,11618,0,0,0,0,0,0,0,0,0,
3,6148,2937,48,11276,65,9168,290,14334,11233,290,1183,3590,14335,0,0,0,0,0,0,0,
0,154,109,19,19,19,19,19,818,8935,368,1287,3407,2187,22478,11331,22479,3,268,0,0,
2,20,1,61,207,3120,26,32,17,1091,1,639,86,190,51,2,179,1691,77,2004,0,
2,4,5,237,16,627,158,258,975,0,0,0,0,0,0,0,0,0,0,0,0,
3,37,13370,11455,353,56,1,68,65,329,1548,7874,76,4810,213,683,103,0,0,0,0,
2,1,2,597,1417,22937,16,30,1374,228,6,0,0,0,0,0,0,0,0,0,0,
2,575,9284,13884,677,5,2061,29,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,411,4474,9166,2,118,1064,546,1,151,411,5781,49,155,33258,0,0,0,0,0,0,
3,3334,1726,7330,331,7331,19,2999,745,19,19,5907,817,1241,7332,817,2719,0,0,0,0,
3,91,2776,91,1781,0,4,60,205,1,148,7,1988,91,2776,0,205,11,91,1781,0,
1,5316,1180,170,85,724,1202,13278,130,86,430,2312,5316,1180,170,0,0,0,0,0,0,
2,13,8,119,16,39,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,534,21928,2,3158,188,1093,21929,0,16,692,327,90,0,153,5,194,9,37,0,0,
4,104,2382,17868,104,7,10875,132,8,4355,10876,1,1979,3,17869,17870,629,4990,0,0,0,
4,925,7937,0,126,0,14,946,925,24,7937,747,270,7937,5134,21,594,229,0,747,187,
4,85,3763,73,4464,637,3035,73,1,3035,3763,73,4464,63,14,637,529,2297,0,0,0,
4,11427,0,14,109,77,11428,90,1044,75,4667,6602,96,85,2856,2907,1079,6020,0,0,0,
3,2189,5523,6019,41,21902,11436,1426,0,428,0,0,0,0,0,0,0,0,0,0,0,
1,546,92,0,46,374,207,1041,77,828,4,1153,0,249,84,843,4,0,0,0,0,
4,551,0,300,47,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,433,304,114,8,254,11,1608,759,38,0,0,0,0,0,0,0,0,0,0,0,
0,6761,0,6762,20564,12,22,4,250,79,6761,0,2,20565,61,20566,474,24,240,0,0,
0,2640,15,561,29,273,35,3,24,42,32053,9412,1404,5988,0,32054,504,13791,0,0,0,
4,323,24308,24309,459,2,1098,5,126,1517,0,2591,70,901,1,104,126,15,0,0,0,
3,1491,6289,137,4,5,4390,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,54,3234,1,1365,0,1498,2,2352,3,2668,810,132,526,111,69,0,590,111,119,0,
0,154,798,6917,3074,22103,4123,22104,4123,4807,607,4123,0,0,0,0,0,0,0,0,0,
0,4,34,22,4,60,10,0,1422,254,921,2221,92,15542,428,26,90,23,0,0,0,
0,47,907,538,2381,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,20,258,63,578,26,93,308,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,13,189,115,2286,3,8,376,3910,10395,115,41,1341,2286,3,41,16736,8,10395,0,0,
2,54,89,3660,75,151,7,31,224,5720,0,0,0,0,0,0,0,0,0,0,0,
1,756,990,14,1,0,756,77,990,221,24,14,2839,49,1472,24522,0,0,0,0,0,
1,13,47,3270,1439,23373,964,70,1,0,9070,3737,0,58,119,0,0,0,0,0,0,
1,14003,276,2179,6,32,64,283,4,5,276,0,0,0,0,0,0,0,0,0,0,
2,128,65,48,430,256,7,7053,71,0,1273,6176,153,497,1,2,68,7073,24221,256,0,
3,4055,1535,5643,32558,1144,414,1222,32559,487,3774,3784,15007,7253,15008,15007,7253,15008,0,0,0,
0,26675,7,26676,3949,4811,0,26677,4195,0,5602,4,60,10111,34,4,349,0,0,0,0,
0,7675,8555,16,21,9537,4928,581,333,9347,6,77,1819,29,24,31156,0,0,0,0,0,
2,8,33,284,139,297,12393,29,105,39,49,0,0,0,0,0,0,0,0,0,0,
1,191,66,82,52,8122,13162,1787,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,525,31,4,2153,39,5,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1239,563,0,31154,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,224,2715,31,4,41,153,0,28,207,3,4713,96,2313,2637,185,84,231,9,0,0,
1,8638,14,13,2313,8638,2158,324,315,129,4818,38,18,93,56,1,30,59,0,0,0,
2,20,1,0,957,459,1187,2,947,0,0,0,0,0,0,0,0,0,0,0,0,
1,565,1739,3605,0,888,526,2985,0,565,57,63,6684,156,6275,0,0,0,0,0,0,
3,6545,34,15,18850,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,15123,37,745,312,628,35,45,0,1618,1339,941,139,1939,608,9681,9682,33492,0,0,0,
1,120,1305,3,26,7,130,182,28,2,13211,1305,7056,3,2371,6057,0,0,0,0,0,
2,7030,33077,33078,586,33079,33080,27,2366,0,0,0,0,0,0,0,0,0,0,0,0,
3,97,1224,76,33,1764,801,1537,14339,14937,9092,76,33,33732,490,76,284,0,0,0,0,
2,405,730,1873,4,5,8549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1768,23649,25,2448,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,166,1523,19114,6,1,0,11404,11,106,0,11404,2,19115,166,18,549,6,0,0,0,
4,416,75,221,147,421,799,147,10,909,416,0,58,221,147,421,799,0,0,0,0,
2,30,1750,228,261,102,36,99,38,0,0,0,0,0,0,0,0,0,0,0,0,
1,5,153,658,32449,172,1,658,75,63,32450,183,434,2,169,0,7302,5,0,0,0,
3,5,2,1131,1131,117,24,30918,1592,0,58,108,1935,0,30919,0,0,0,0,0,0,
0,202,306,11,2210,833,89,768,1336,202,385,154,704,6,0,0,0,0,0,0,0,
2,3319,0,30955,2,540,53,1433,2,540,985,3,6491,53,1433,985,3,4938,0,0,0,
3,31908,3447,5049,13897,290,6430,31909,290,8052,59,2403,15,2,91,31910,0,0,0,0,0,
0,125,27907,0,794,27908,14109,345,24,27909,84,3369,1141,71,8449,769,0,0,0,0,0,
1,430,32784,1823,9214,260,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,47,162,1068,20215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,2002,23358,778,14,660,441,778,2296,12891,778,572,169,0,0,0,0,0,0,0,0,
1,27,2703,3575,248,57,102,165,4437,35,236,514,12,102,675,357,74,0,0,0,0,
1,1549,43,4639,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1489,31,16,17428,10705,10706,6,1489,31,16,275,10705,10706,6,16,275,10707,38,0,0,
0,437,1293,6255,17716,1784,366,24,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,29005,2,5,152,37,307,791,65,83,2,6409,0,0,0,0,0,0,0,0,0,
0,3207,17973,0,444,528,319,2563,454,319,0,0,0,0,0,0,0,0,0,0,0,
3,4,34,18,136,1,138,4,5,418,0,183,121,1916,1916,0,0,0,0,0,0,
2,289,1146,25,230,5,17,7,2021,187,9853,31,542,2916,18268,13,0,0,0,0,0,
1,2706,29463,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,125,2163,3136,193,292,30917,0,12458,0,9487,0,14717,0,0,0,0,0,0,0,0,
2,7,1190,0,2613,44,1345,879,631,8618,1,114,40,0,0,0,0,0,0,0,0,
0,200,28,200,814,1,7,90,200,108,546,153,1,8,222,38,1,3056,1289,945,261,
0,1,17,326,1,0,194,2869,1724,1,153,27963,0,0,0,0,0,0,0,0,0,
4,7,8300,5504,1759,19041,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,8749,226,2675,1,2065,1494,1936,37,124,1774,21381,21382,0,0,0,0,0,0,0,0,
2,47,142,161,12,1069,8967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,76,22886,0,4086,76,5023,156,1620,208,0,0,0,0,0,0,0,0,0,0,0,
1,2468,2,302,3828,4205,0,491,1400,2468,18,93,5691,499,15018,14846,3502,0,0,0,0,
2,2445,60,31600,67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,482,2817,1,2,2828,18392,13,191,4,90,5106,0,183,121,7,885,38,1685,1,0,
1,320,12728,2,118,616,39,126,6602,0,26,155,12728,3,972,1452,15,32,22818,0,0,
2,161,14,5,98,16,533,676,525,31,0,2153,0,0,0,0,0,0,0,0,0,
4,85,78,16,147,1646,432,559,209,0,0,0,0,0,0,0,0,0,0,0,0,
2,622,5971,484,276,990,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,137,2059,31354,31355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,471,221,819,74,33557,0,6082,157,4,4018,1029,1521,1823,1309,1172,0,0,0,0,0,
2,19695,25,8,1897,199,1013,119,146,2494,1,2,1451,45,0,1013,57,8,19696,9,0,
0,4403,1053,49,704,16,3898,315,707,3378,513,167,4403,49,81,93,628,35,0,0,0,
0,27,627,1375,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,812,8,39,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1635,87,149,1635,0,3039,701,135,4,60,15731,135,4,60,0,0,0,0,0,0,
4,13,2969,27,12586,77,5671,2969,181,1,51,2,282,1819,80,73,37,0,0,0,0,
4,3217,56,20854,643,1,68,314,4,144,20855,11,20856,59,195,18,726,6,18,726,0,
2,405,306,5,13171,91,13172,5,13171,16,6665,81,18,408,42,436,96,4553,0,0,0,
2,5,253,0,584,91,2746,5,253,0,584,91,2746,0,0,0,0,0,0,0,0,
3,2873,26458,89,13790,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,17,45,5120,1094,50,4,13619,0,176,5120,4889,472,0,3780,0,0,0,0,0,0,
0,1175,474,1288,7096,0,245,42,448,19,7097,34059,9739,34060,0,42,0,0,0,0,0,
2,17997,17998,9804,17999,10921,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,163,86,41,33,213,308,170,13725,439,28279,51,819,2166,29,82,6539,15,0,0,0,
1,13,4376,4087,3844,1153,1727,102,68,78,12148,0,0,0,0,0,0,0,0,0,0,
4,20,1,45,599,0,252,909,2774,401,147,29,4208,6488,458,1834,322,501,0,0,0,
1,4,3,8095,6425,40,1829,145,1610,76,268,1215,4067,3196,34621,0,0,0,0,0,0,
1,547,4093,1354,592,131,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,29543,29544,8789,2533,64,622,0,276,2643,29545,8789,29546,6208,29547,29548,878,61,0,0,0,
3,3881,62,16,30425,3,550,57,79,1107,3881,30426,0,30427,628,929,0,0,0,0,0,
0,5652,31,11,314,5653,3364,0,14,94,11,322,64,105,170,322,1745,12464,30883,0,0,
1,4181,807,13,4181,0,249,4,5,1,3646,27686,208,3222,1112,27687,15,0,0,0,0,
4,365,1,266,6217,4493,16909,211,26,383,16910,465,1192,16911,242,40,134,1,0,0,0,
4,3126,428,133,2861,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1131,144,727,5,560,7797,27763,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,296,6009,2477,741,40,134,12,22,84,77,1029,740,23984,1008,0,0,0,0,0,0,
2,24,1244,171,9072,546,171,32835,59,1244,2,27,1609,0,2,34,32836,2065,0,0,0,
1,33,985,49,1137,634,2,5,167,38,1,33,268,139,81,69,168,3,280,15,1303,
3,27,7,4091,71,4813,803,3553,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,196,12201,231,2,12202,0,12203,6,210,1273,21319,196,12201,2,12202,0,12203,286,0,0,
3,4267,290,8518,11743,11744,3265,290,20035,0,0,0,0,0,0,0,0,0,0,0,0,
4,8,129,153,27243,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,94,1133,5528,933,32991,6,584,16,246,15,21,6,0,0,0,0,0,0,0,0,
4,204,72,119,30,4759,104,639,725,72,0,4759,103,84,26,63,3,0,0,0,0,
2,597,32563,2481,2135,0,1330,424,71,4,30,32564,32565,0,6,1,318,1850,30,2187,1720,
4,2479,19,19,19,185,5,58,129,143,4156,9,142,42,222,0,357,8123,3,4156,0,
1,13599,68,1387,2146,216,82,83,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,47,30,27106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,162,2091,1477,238,0,508,4,375,1,0,4316,34174,62,0,6696,3879,34175,51,2,302,
1,32372,77,1,763,1697,5873,1155,1262,0,183,335,14976,335,2,213,335,2,630,0,0,
2,27,463,6132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,5,153,5461,12284,13,8778,44,21551,2,233,1174,5461,12284,0,0,0,0,0,0,0,
0,6033,9064,9065,1876,2730,886,473,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6857,5028,2140,109,9,212,18,133,186,6,182,56,6371,2140,21487,0,0,0,0,0,
0,379,33,139,2,21765,920,85,33,139,3147,33,139,1050,2419,195,21766,0,0,0,0,
3,792,1934,8,570,223,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,23,0,851,73,84,93,4581,7943,3,38,0,0,0,0,0,0,0,0,0,0,
1,37,133,186,7,1,268,86,0,58,1,1462,26,12221,166,13935,0,82,27122,1626,398,
0,26859,26860,2,5,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,2,130,538,1917,442,0,598,4005,224,703,26,2295,1020,704,26,93,43,0,0,
0,13356,6387,7,412,192,1929,662,192,881,268,44,412,11,662,2713,24925,0,0,0,0,
4,891,13382,25038,8,1627,25039,25040,59,3130,25041,3,1950,51,13383,134,135,15,13384,100,0,
2,23985,23986,1348,0,183,74,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,507,1560,2894,31442,2174,3,8381,0,4308,31443,2174,3,8381,0,0,0,0,0,0,0,
3,128,65,85,225,3768,7778,126,29,2751,36,99,0,0,0,0,0,0,0,0,0,
1,123,609,82,343,623,759,5,1847,83,2,4,4583,0,397,0,0,0,0,0,0,
2,3576,1544,4585,3576,1544,250,1881,1845,1309,2,25661,0,587,25662,0,0,0,0,0,0,
0,2244,3,26,1935,4071,3,26,1592,179,10,6,0,0,0,0,0,0,0,0,0,
3,37,5049,65,1,0,797,1764,12965,76,268,33,590,14692,150,4050,341,0,0,0,0,
2,151,210,649,39,9063,92,0,74,39,12892,1743,64,296,10,123,5,2,12892,1743,134,
0,141,1,68,24,775,291,5,58,31,28336,5468,28337,0,0,0,0,0,0,0,0,
0,23835,3313,13042,1718,935,6741,23836,51,438,196,6,199,0,13043,2,5,0,0,0,0,
1,280,15,12441,878,1023,3221,0,58,297,39,5,18,1408,10,9,14893,81,25,276,2883,
2,5021,15,668,5,1602,1,7,441,444,31,224,5021,64,2463,4,795,0,688,181,0,
4,1473,54,490,29,567,468,1382,2415,23710,149,2337,1,4149,656,660,1005,0,0,0,0,
4,313,301,8217,274,1746,3422,8180,204,1194,577,11297,577,11297,18814,0,0,0,0,0,0,
2,21,3320,375,9464,16,259,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,14326,28911,7113,28912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,3626,2,5,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,125,6899,87,178,4578,21926,11,21927,17,125,65,132,29,885,6899,18,342,59,0,0,
0,24,363,448,0,14,13435,66,448,31396,5032,0,152,66,448,18,3444,0,0,0,0,
3,137,57,18,44,6,349,1811,3993,4561,2937,250,137,57,18,4,2876,0,0,0,0,
1,20,1,1069,33706,15155,11,2635,217,23,94,0,6388,1069,4011,4,0,0,0,0,0,
1,2105,7490,7491,1636,388,7492,638,4347,2389,6018,10001,3751,2390,0,0,0,0,0,0,0,
4,1,2048,72,1635,29,78,25784,209,38,0,0,0,0,0,0,0,0,0,0,0,
4,1073,219,14,13,124,1894,214,5631,2938,1558,595,5467,251,0,25479,763,31,0,0,0,
3,21809,4012,21810,31,8553,21811,4862,158,3235,475,458,21812,1206,21813,11933,2277,21814,0,0,0,
1,82,385,297,1497,9387,4,2018,6,4,41,82,56,903,297,0,1497,15,197,28932,0,
0,47,1780,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,120,25,30,60,312,120,11399,30,60,312,1691,25,39,5,68,5,626,0,0,0,
1,52,623,191,216,82,52,783,196,0,0,0,0,0,0,0,0,0,0,0,0,
4,12071,0,825,14,178,112,778,286,984,11,3914,66,351,239,778,37,48,0,0,0,
4,683,72,431,1236,869,13149,24207,36,99,13095,683,72,431,1236,869,13149,0,0,0,0,
1,2689,1,875,4600,220,296,75,383,173,14958,41,32277,182,28,2,2360,4,14,0,0,
2,3896,5780,484,3466,1209,7,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,27,85,191,9951,3694,29,33516,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1,0,46,15,209,1125,33,3,804,53,396,9137,40,1,0,46,85,341,0,0,
3,26289,26290,0,1436,20,264,1458,9,0,0,0,0,0,0,0,0,0,0,0,0,
1,15000,5,2,32509,121,32510,24,7869,0,14,15000,27,9611,0,733,0,0,0,0,0,
1,2144,2267,12,288,92,1,0,31365,2267,4869,1,0,9061,2267,74,165,3458,31366,0,0,
3,3265,13914,6702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,675,225,4551,2054,3976,6,3425,6572,171,32975,6225,32976,1399,32977,0,0,0,0,0,0,
3,186,1,0,1700,56,103,1557,34444,673,4579,673,8192,15101,4254,6492,0,0,0,0,0,
0,23,1612,254,5,7,163,982,513,1612,91,1561,0,2,5,0,0,0,0,0,0,
3,4,34,22,32152,1075,0,3277,3277,32153,2,8571,2751,699,0,7159,123,2490,0,0,0,
1,28328,28329,14199,1718,89,10533,10273,28330,14199,28331,5,201,64,2124,2402,28332,2094,0,0,0,
2,61,1452,1091,26,74,2,2360,206,6,1,61,1452,1091,26,43,2813,101,63,5,741,
2,3261,231,1692,1342,0,122,65,55,1,81,2930,81,989,1040,51,28,1,11837,0,0,
0,17132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,5,253,0,855,10,1,7,138,34054,855,81,427,81,10,1,114,1639,602,0,0,
4,4209,150,11,284,24272,4,24273,0,4209,2811,23,15,7,24274,4209,0,0,0,0,0,
3,1344,137,188,5,111,1408,122,10,45,3,0,0,0,0,0,0,0,0,0,0,
3,684,0,11545,1183,0,15159,225,0,336,12839,18,1223,225,1,692,68,0,0,0,0,
2,4,5,3319,0,98,16,6930,1468,279,28297,0,25,3319,0,203,933,1674,0,0,0,
0,603,15,25,29938,1025,420,60,2443,34,4,190,8261,0,14538,0,0,0,0,0,0,
