1,30,266,4944,13033,228,49,2493,496,1,110,7,82,30,266,4944,13033,228,49,157,664,
3,205,7,219,0,1068,263,0,4808,153,5,194,1,112,200,0,3264,0,0,0,0,
0,2884,43,109,379,5342,412,6668,607,3389,192,0,0,0,0,0,0,0,0,0,0,
4,13,1,23,4103,72,796,3212,725,285,964,1,57,14201,286,1590,0,0,0,0,0,
4,13,1,1613,4608,0,5035,501,14,162,356,40,203,180,1,51,3056,0,0,0,0,
1,61,1662,0,16,21,4248,850,45,4248,337,25,182,12682,640,0,0,0,0,0,0,
1,1491,220,1387,2146,5,58,83,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,97,122,3960,4071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,27,18,142,1864,18,14165,1681,6402,397,14,27,18,142,1864,18,14165,1681,6402,397,128,
0,4679,2045,0,934,4,34,22,34,22,4,2664,0,0,0,0,0,0,0,0,0,
2,5,9119,19097,18,906,697,5522,538,14754,5098,256,0,1,43,2,4774,0,0,0,0,
0,3,217,94,6132,3621,3,1883,358,9079,9,40,10,160,0,0,0,0,0,0,0,
0,24486,309,11954,2,5,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1706,34091,14,113,34091,2,11404,0,11404,10800,0,932,346,11404,0,0,0,0,0,0,
3,865,3420,2956,1728,414,1222,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2792,0,1492,20,2,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,4708,882,461,4946,48,5119,1460,14264,0,0,0,0,0,0,0,0,0,0,0,0,
3,22402,4180,1756,2972,2850,61,489,442,930,2464,0,0,0,0,0,0,0,0,0,0,
0,14419,44,16200,4831,9755,8,1351,14419,44,16200,4831,16504,8,1351,0,0,0,0,0,0,
2,618,86,0,394,239,60,253,0,223,13,618,86,0,394,239,256,60,253,0,0,
1,96,3,33466,755,2158,6,18,874,2549,6,2154,0,0,0,0,0,0,0,0,0,
4,2737,2737,1746,1,4,72,0,24,13820,2737,2737,3030,895,103,10827,9812,10827,105,0,0,
2,10,53,10,1225,34,22,1225,4,34,13239,5210,32911,13239,0,3582,0,0,0,0,0,
0,8364,1256,15,4,415,6,1256,6,19942,415,6,2,415,184,3382,0,0,0,0,0,
3,9030,70,212,710,1728,9624,0,1920,1708,937,2,506,268,33,0,0,0,0,0,0,
0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1272,151,3698,2426,12687,11,8479,0,24,1272,151,6028,338,3698,344,0,0,0,0,0,
3,5834,4575,540,0,144,2976,5169,0,11226,8433,21,8433,4768,3313,3417,0,0,0,0,0,
0,16933,940,7320,2363,17396,30,7320,597,2783,2377,31,4,115,9972,0,0,0,0,0,0,
1,47,52,914,297,249,4,2177,14454,0,0,0,0,0,0,0,0,0,0,0,0,
2,5,292,146,15207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2242,30,3254,228,78,409,83,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,122,195,4,1467,22388,112,68,0,5126,160,0,0,0,0,0,0,0,0,0,0,
0,0,555,3487,1000,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,47,1445,3303,199,0,2,166,94,0,12498,1007,434,0,2857,2,0,0,0,0,0,
2,2268,1824,4,259,366,121,203,180,55,0,0,0,0,0,0,0,0,0,0,0,
1,544,163,25,230,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,33213,5,1545,56,756,67,10,38,0,0,0,0,0,0,0,0,0,0,0,0,
3,68,8821,0,149,19,48,28,2,583,53,24988,2471,583,19,1165,12,0,0,0,0,
3,171,113,2,99,62,32,467,0,1867,56,314,53,94,560,3,2873,0,0,0,0,
4,54,1196,825,2561,0,0,14,499,56,3908,31,3,41,17806,4668,13074,2,12005,0,0,
4,13486,0,5176,9,285,5,7614,9,212,10,212,28,22238,10,1,15,12,22,0,0,
4,1287,0,99,8242,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,138,2890,3701,1958,40,6266,3107,303,2019,3701,1486,24,42,880,0,0,0,0,0,0,
1,638,6351,17,120,1121,1252,10975,1400,638,6351,1748,77,1198,1121,1252,0,0,0,0,0,
1,852,2801,4763,1886,425,697,1472,496,1,422,4,4370,4,0,3216,1459,496,0,0,0,
3,2700,226,26,45,59,3159,461,340,1470,0,0,0,0,0,0,0,0,0,0,0,
4,8314,26,1,2,252,17,125,62,65,19,13,73,238,0,316,16590,275,1572,0,0,
1,1840,32844,84,2600,0,828,446,42,1840,94,2762,0,243,57,446,42,1840,959,0,0,
3,4,20237,126,113,664,39,26,32,33578,20237,126,0,1268,62,39,126,32,11,42,64,
0,4,60,627,254,16,688,387,254,163,25,21,1363,101,289,4,174,597,0,0,0,
1,4881,14132,614,36,1670,14132,4881,14132,1036,371,1013,88,3840,0,0,0,0,0,0,0,
1,772,2259,4321,363,0,1019,187,2072,1563,187,11642,9040,0,0,0,0,0,0,0,0,
2,46,1231,604,46,17758,4328,19713,1231,604,40,0,0,0,0,0,0,0,0,0,0,
3,47,2603,31,2563,0,5135,31,0,2563,7,24,3605,1371,115,1777,31963,0,0,0,0,
4,6967,27,21,2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,383,221,2291,5262,2,118,1,213,383,26,2291,5262,753,670,2,8,3,0,0,0,
0,3884,0,374,2305,7,11,0,167,2,5,0,0,0,0,0,0,0,0,0,0,
0,1952,21,17397,16,808,7898,3583,16,85,5520,14758,0,0,0,0,0,0,0,0,0,
3,19168,105,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,1296,123,609,6107,596,0,2000,11,164,67,10,12,423,9326,0,0,0,0,0,0,
2,1,17,2523,1159,66,3816,0,323,67,10,6851,6750,7,7102,29,5624,1050,0,0,0,
4,530,2805,106,28,558,10,12,288,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,280,2654,15,32,1617,670,241,439,39,1105,1674,0,58,51,32,1617,670,12,0,
3,125,350,8378,350,359,37,475,688,68,65,130,0,547,0,0,0,0,0,0,0,
2,20,554,597,12,16,2497,23040,169,15,32,652,554,0,0,0,0,0,0,0,0,
4,1357,73,1344,0,73,238,0,511,2,0,4,2259,899,1128,0,12,0,0,0,0,
2,127,46,30178,3,13,23,57,102,2163,3477,6,14764,0,0,0,0,0,0,0,0,
2,86,663,6832,1489,635,230,0,4872,0,0,0,0,0,0,0,0,0,0,0,0,
3,680,9997,788,745,1243,247,503,3,14672,1058,1080,4141,3344,940,203,0,0,0,0,0,
3,2,302,11721,463,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,4081,3619,563,20,347,0,74,451,80,3748,170,750,2899,0,74,547,44,0,0,0,
4,125,87,474,0,1257,18,90,393,6,20873,0,2597,0,0,0,0,0,0,0,0,
0,47,1443,587,92,180,439,304,61,224,587,92,180,15,217,32,30,101,15,319,58,
3,1672,0,6099,7963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,4732,14,48,2214,1,0,111,0,4732,2,105,3,348,3470,26496,0,0,0,0,0,
0,2894,2015,26800,581,333,85,1156,3887,2083,6333,7938,821,381,837,443,0,0,0,0,0,
0,20,23,5165,71,1519,4,2450,513,0,626,176,9,17,254,2450,2777,26,29,5165,0,
2,141,1,41,938,1,2002,309,770,1639,9017,2676,101,81,12,679,6676,34,18,136,0,
0,14368,2,346,3703,20,2,1246,114,288,119,64,0,0,0,0,0,0,0,0,0,
3,2540,12,606,4040,3,12267,3,1,0,150,12,707,32410,0,5581,0,0,0,0,0,
0,5625,89,1054,4063,5625,66,12969,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,844,5,58,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,8175,4575,40,4987,7,8175,597,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,13,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,481,25208,3,38,53,5360,2873,214,34,946,18,85,9043,273,25,69,2542,0,0,0,
4,13,23034,1675,129,4868,73,171,9,0,0,0,0,0,0,0,0,0,0,0,0,
4,2630,1344,3961,10449,21696,5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1471,885,240,91,427,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,678,222,5938,45,9728,1421,18,1303,277,45,9,24,1244,53,2668,37,0,0,0,0,
3,27,2771,5029,106,28,0,2,6,160,53,838,3,0,0,0,0,0,0,0,0,
0,2234,1986,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,5110,1060,23,848,13901,6681,14,51,117,1,6065,126,7,209,99,92,0,0,0,0,
0,772,983,154,1505,180,0,307,556,569,68,62,583,12,583,379,940,0,0,0,0,
1,2035,10,1849,9,190,22235,159,170,25,12,33936,25,12,130,0,0,0,0,0,0,
4,26507,14,13,107,4305,902,79,7963,537,0,73,2817,117,5,33,0,0,0,0,0,
4,1,0,322,8,90,242,4338,2098,12193,776,37,0,0,0,0,0,0,0,0,0,
4,30,18802,1114,119,4,126,326,30,18802,96,126,84,4,809,1977,0,0,0,0,0,
1,52,1978,1,110,0,163,7,106,341,49,546,0,58,12918,469,3,24,376,0,0,
2,0,10,176,6,1,312,197,176,0,1212,140,12,22,2340,0,0,0,0,0,0,
3,4579,12713,81,79,88,225,92,22120,514,9114,0,0,0,0,0,0,0,0,0,0,
2,14092,9258,3324,7,7403,197,6,184,0,0,0,0,0,0,0,0,0,0,0,0,
3,1373,0,194,24,269,0,1,1699,3469,17,56,305,1177,24,269,0,194,37,48,365,
4,13,858,16,35,726,4278,1,170,64,94,79,7607,1686,133,0,0,0,0,0,0,
3,12184,188,1270,23883,28,21688,24242,10184,70,1827,0,0,0,0,0,0,0,0,0,0,
0,125,54,494,0,1257,14,7,59,4194,54,494,0,566,44,2039,0,180,44,0,0,
2,97,500,5,183,16,45,29,450,0,0,0,0,0,0,0,0,0,0,0,0,
2,27,3660,3206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,620,522,0,4619,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,1173,160,42,483,68,2000,53,43,1023,0,56,7316,10835,3,41,3469,0,0,0,0,
0,20,39,8790,7,39,4481,32,6752,9,0,0,0,0,0,0,0,0,0,0,0,
3,28539,6926,186,29,3556,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,20,212,39,3542,32,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1549,206,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,37,16303,122,2490,232,0,205,32846,57,1945,205,145,3632,0,26,279,122,0,0,0,
4,17480,782,1027,9,14,7,781,1,23,43,2412,2163,229,1,31,7997,7935,1510,0,0,
4,1941,28703,135,626,50,18,105,29,55,0,0,0,0,0,0,0,0,0,0,0,
2,24,5082,0,1275,2595,1,190,2,30,0,140,43,1709,15,79,0,0,0,0,0,
0,379,5342,1929,881,379,5342,1929,881,1566,1766,412,0,0,0,0,0,0,0,0,0,
2,27,1988,1550,26907,124,350,15990,1,0,1203,370,17,0,0,0,0,0,0,0,0,
4,12,787,2919,3,30,410,0,104,40,134,8314,160,104,56,2919,3,40,134,0,0,
1,753,14493,6442,93,208,1275,57,102,35,4298,504,81,10319,1089,67,649,0,0,0,0,
4,1,0,512,71,5695,16472,3,99,295,2053,3151,3,1,0,512,300,0,0,0,0,
2,2966,0,237,697,31,0,16775,3127,8,1286,34,22,136,1,4559,55,0,0,0,0,
2,4558,357,10237,47,3936,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,25,5,13901,2774,5,2,13901,2774,578,497,21,0,0,0,0,0,0,0,0,0,
2,39,74,3,187,151,39,1619,6,212,28,80,39,74,3,206,80,126,39,74,3,
0,19079,15676,14221,219,0,5,7,50,6832,0,0,0,0,0,0,0,0,0,0,0,
1,4257,32,517,1420,717,6,159,277,436,63,3242,10233,687,25264,880,0,0,0,0,0,
2,25,8,30,238,287,5,126,169,1389,0,145,2,315,876,602,0,0,0,0,0,
1,6847,185,3060,53,1619,1066,6847,156,114,306,6847,0,0,0,0,0,0,0,0,0,
3,7620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,2692,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,3822,9827,7382,884,102,36,28588,13678,19759,5228,27138,0,0,0,0,0,0,0,0,0,
0,1226,555,113,5129,3371,44,16200,0,23208,10295,22707,131,3532,0,0,0,0,0,0,0,
4,2539,73,386,939,75,102,475,2085,34842,0,533,10074,111,80,1634,23,0,0,0,0,
3,37,13370,11455,353,1972,347,32625,1764,13425,76,33,139,1548,11159,0,0,0,0,0,0,
4,719,150,2020,1228,8531,0,104,4986,13,65,80,150,0,0,0,0,0,0,0,0,
0,768,412,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,258,49,12936,4478,8772,88,258,3,117,2140,292,0,21,12788,9572,0,0,0,0,0,
4,851,3121,3959,36,28636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,37,2642,127,0,2859,10,2895,758,30203,1182,21,3,3315,0,0,0,0,0,0,0,
3,3632,1456,12756,1150,4186,1456,71,0,2272,184,6166,0,0,0,0,0,0,0,0,0,
2,34604,34839,6136,0,374,1921,11,800,4,60,80,212,22,6,0,0,0,0,0,0,
2,13,1332,969,12329,4093,969,57,11,1620,208,969,1360,1123,66,7526,0,0,0,0,0,
1,479,2576,220,2995,36,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,4203,19978,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,2186,23,5,1310,19,770,1639,28124,1327,26,16,3,313,1230,4,0,0,0,0,0,
1,5,2,7289,64,622,4,5,366,0,0,0,0,0,0,0,0,0,0,0,0,
2,13,2392,32978,0,4086,17567,2114,89,447,1006,288,6,0,0,0,0,0,0,0,0,
3,8643,5641,20,29,23,2183,12955,57,7,23880,8643,5641,0,0,0,0,0,0,0,0,
3,4573,1,0,2420,1134,37,62,141,1,4573,1,0,5311,966,11,1,0,2420,1,2,
2,9568,287,114,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,5492,3170,8763,313,8763,196,39,5,18,0,0,0,0,0,0,0,0,0,0,0,
3,1,2,76,33,3488,13,1,0,3700,797,2,5,11,33,2375,0,0,0,0,0,
0,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,265,3129,14155,21,5,5557,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,62,7,308,159,459,30,0,1273,18805,5,975,279,28,2,31779,2,14467,0,0,0,
2,109,109,2487,353,54,4314,2487,353,482,166,2577,399,1836,0,0,0,0,0,0,0,
3,4737,1,0,163,28907,341,37,48,141,1,1031,194,0,0,0,0,0,0,0,0,
1,2,5,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,9558,11,773,32870,2920,3,26,2477,3,57,18,1160,251,6,293,29152,2115,2279,0,0,
2,4798,292,628,26,1900,2,118,4798,292,294,628,26,1900,231,2,628,59,0,0,0,
4,8,3236,300,7,273,3236,300,121,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,14,77,143,254,1,371,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,23,274,9408,1341,3,21,5,524,4820,57,21,6,23,234,0,0,0,0,0,0,
4,8,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,48,10,13,26956,4,432,0,6,0,0,0,0,0,0,0,0,0,0,0,0,
1,191,21096,83,0,52,98,2,66,0,0,0,0,0,0,0,0,0,0,0,0,
3,54,8862,48,56,1,174,8862,2705,0,3849,11,611,1,43,112,200,200,2936,376,0,
0,8843,365,947,2041,4291,4428,984,0,7749,4993,8942,696,2149,0,0,0,0,0,0,0,
1,384,4851,5773,4,4851,5773,795,241,57,179,2,33112,10,53,95,10,0,0,0,0,
3,7141,18,0,153,9081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,125,24,73,44,0,14,295,109,209,37,55,1,137,7,4974,44,224,0,0,0,
3,1708,0,8307,571,2121,282,224,3876,0,0,0,0,0,0,0,0,0,0,0,0,
3,29465,2,645,1812,6,4946,137,5867,0,8906,33750,19,0,0,0,0,0,0,0,0,
0,311,180,379,937,0,3117,131,1042,7,937,597,30,24,9617,375,80,9617,0,0,0,
1,420,6074,0,58,3076,5,296,702,420,6074,0,58,407,704,57,102,420,5,3030,0,
1,46,1428,161,769,4771,546,159,173,46,1428,9345,769,4771,63,634,738,3698,0,0,0,
1,230,5,182,359,148,15,4,3090,475,475,0,626,125,65,0,0,0,0,0,0,
1,4,5,10,98,1388,4098,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,1218,1242,505,0,189,2038,124,3379,0,1894,214,974,125,24,14,974,4,0,0,0,
3,18295,390,3,441,369,133,190,63,631,100,450,491,248,2,221,0,0,0,0,0,
4,9,240,0,69,9,781,7428,69,781,1,110,7,0,0,0,0,0,0,0,0,
1,42,471,0,1268,89,585,212,471,4,3304,3046,335,2,760,933,1268,2708,28,59,0,
3,455,5209,40,455,20,728,38,2669,390,3,1427,0,0,0,0,0,0,0,0,0,
1,247,196,26709,159,1,29,82,220,8789,5343,4,33445,14412,567,0,0,0,0,0,0,
4,13,386,5481,8,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,4474,3337,235,6188,1278,2,118,1,875,2,793,563,151,2,4474,0,0,0,0,0,
1,29839,651,69,208,213,308,11,281,449,749,0,58,43,423,69,29839,181,0,0,0,
1,39,12974,18,64,296,894,2081,905,1,756,68,3,1,227,2752,2928,0,2455,0,0,
2,2711,742,2,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4,144,6064,334,3304,3212,1,224,24,144,6064,153,3304,3212,0,0,0,0,0,0,0,
0,43,454,465,133,1607,65,448,6947,880,0,0,0,0,0,0,0,0,0,0,0,
4,54,670,1338,0,825,11,274,1291,701,14,670,87,400,41,670,825,7,722,0,0,
4,133,402,70,14,137,1,761,453,10678,34,22,515,24,4311,724,245,0,0,0,0,
1,236,894,1153,6,2893,804,358,3018,0,0,0,0,0,0,0,0,0,0,0,0,
0,248,21,4626,1,298,158,3,25576,687,26,148,10676,21,3,165,98,15,12,0,0,
